algorithm,task,seed,wall_time,success_rate,return,env_samples
Squint,SO101LiftCube-v1,1,2.764899643996614,0.0,-15.693979263305664,0.0
Squint,SO101LiftCube-v1,1,118.36114857999928,0.0,25.45397186279297,100352.0
Squint,SO101LiftCube-v1,1,173.3691279259947,81.25,31.96382713317871,200704.0
Squint,SO101LiftCube-v1,1,228.7549335809963,100.0,36.949684143066406,300032.0
Squint,SO101LiftCube-v1,1,284.96921282898984,100.0,39.368568420410156,400384.0
Squint,SO101LiftCube-v1,1,341.64981711198925,100.0,40.165157318115234,500736.0
Squint,SO101LiftCube-v1,1,397.6822741829965,100.0,40.02029800415039,600064.0
Squint,SO101LiftCube-v1,1,454.2916124659896,100.0,38.01930618286133,700416.0
Squint,SO101LiftCube-v1,1,511.29835817999265,100.0,39.949344635009766,800768.0
Squint,SO101LiftCube-v1,1,567.5982703799964,100.0,37.662452697753906,900096.0
Squint,SO101LiftCube-v1,1,624.5940120169907,100.0,38.985923767089844,1000448.0
Squint,SO101LiftCube-v1,1,681.4441929509849,100.0,41.072418212890625,1100800.0
Squint,SO101LiftCube-v1,1,738.0732310969906,100.0,39.964561462402344,1200128.0
Squint,SO101LiftCube-v1,1,794.9878403379917,100.0,40.38118362426758,1300480.0
Squint,SO101LiftCube-v1,1,852.1692358469954,93.75,38.69023895263672,1400832.0
Squint,SO101LiftCube-v1,1,908.6594310919972,100.0,38.991947174072266,1500160.0
Squint,SO101LiftCube-v1,2,2.3058858520016656,0.0,-22.554428100585938,0.0
Squint,SO101LiftCube-v1,2,76.23653084500256,0.0,19.628650665283203,100352.0
Squint,SO101LiftCube-v1,2,132.12315174400283,100.0,34.96940612792969,200704.0
Squint,SO101LiftCube-v1,2,187.88606066700595,100.0,37.57158279418945,300032.0
Squint,SO101LiftCube-v1,2,244.43479995500093,100.0,38.33136749267578,400384.0
Squint,SO101LiftCube-v1,2,301.02728144300636,100.0,39.20857238769531,500736.0
Squint,SO101LiftCube-v1,2,357.1725631349982,100.0,38.71416091918945,600064.0
Squint,SO101LiftCube-v1,2,413.89334030399914,87.5,35.77280044555664,700416.0
Squint,SO101LiftCube-v1,2,470.55023348599934,100.0,39.80263900756836,800768.0
Squint,SO101LiftCube-v1,2,526.746301979998,100.0,39.62677001953125,900096.0
Squint,SO101LiftCube-v1,2,583.4272071730011,100.0,40.773460388183594,1000448.0
Squint,SO101LiftCube-v1,2,639.8661481519957,100.0,39.272335052490234,1100800.0
Squint,SO101LiftCube-v1,2,695.802474078002,100.0,40.762413024902344,1200128.0
Squint,SO101LiftCube-v1,2,752.3249963220078,100.0,41.22978210449219,1300480.0
Squint,SO101LiftCube-v1,2,808.832831073014,100.0,40.271728515625,1400832.0
Squint,SO101LiftCube-v1,2,864.8035694530117,100.0,40.89659881591797,1500160.0
Squint,SO101LiftCube-v1,3,2.44700023799669,0.0,-15.515936851501465,0.0
Squint,SO101LiftCube-v1,3,76.11545608800225,0.0,13.800443649291992,100352.0
Squint,SO101LiftCube-v1,3,132.31428901300387,93.75,35.0448112487793,200704.0
Squint,SO101LiftCube-v1,3,188.0673922200076,100.0,37.115177154541016,300032.0
Squint,SO101LiftCube-v1,3,244.82314219100226,100.0,38.145381927490234,400384.0
Squint,SO101LiftCube-v1,3,301.34024918400246,100.0,38.50933074951172,500736.0
Squint,SO101LiftCube-v1,3,357.313326704003,100.0,38.35059356689453,600064.0
Squint,SO101LiftCube-v1,3,413.7609469559975,100.0,38.21337890625,700416.0
Squint,SO101LiftCube-v1,3,470.32723896099924,100.0,39.00726318359375,800768.0
Squint,SO101LiftCube-v1,3,526.903583047002,100.0,38.1682014465332,900096.0
Squint,SO101LiftCube-v1,3,583.5623986110004,100.0,39.08955383300781,1000448.0
Squint,SO101LiftCube-v1,3,640.0448873329951,100.0,39.35985565185547,1100800.0
Squint,SO101LiftCube-v1,3,696.1249726499955,100.0,37.71731948852539,1200128.0
Squint,SO101LiftCube-v1,3,752.5827097040019,100.0,40.70832443237305,1300480.0
Squint,SO101LiftCube-v1,3,809.2815639890032,93.75,35.792911529541016,1400832.0
Squint,SO101LiftCube-v1,3,864.8845899389999,100.0,40.249122619628906,1500160.0
Squint,SO101LiftCube-v1,4,2.4297140870039584,0.0,-53.93513107299805,0.0
Squint,SO101LiftCube-v1,4,76.59654919100285,0.0,6.784959316253662,100352.0
Squint,SO101LiftCube-v1,4,132.95798914200714,100.0,36.867637634277344,200704.0
Squint,SO101LiftCube-v1,4,188.90912275800656,100.0,38.77546691894531,300032.0
Squint,SO101LiftCube-v1,4,245.75508633301797,100.0,38.96819305419922,400384.0
Squint,SO101LiftCube-v1,4,302.5079759130167,93.75,35.42060852050781,500736.0
Squint,SO101LiftCube-v1,4,358.7621212030208,100.0,37.704978942871094,600064.0
Squint,SO101LiftCube-v1,4,415.48965597902134,93.75,37.82136917114258,700416.0
Squint,SO101LiftCube-v1,4,472.259209761025,100.0,39.86766815185547,800768.0
Squint,SO101LiftCube-v1,4,528.4384796470185,100.0,39.52842712402344,900096.0
Squint,SO101LiftCube-v1,4,585.3137651430152,100.0,39.25444030761719,1000448.0
Squint,SO101LiftCube-v1,4,641.6628037810151,100.0,36.91991424560547,1100800.0
Squint,SO101LiftCube-v1,4,697.427017941016,100.0,41.02904510498047,1200128.0
Squint,SO101LiftCube-v1,4,753.6320144750207,100.0,39.55989074707031,1300480.0
Squint,SO101LiftCube-v1,4,809.7954483870199,100.0,40.37678527832031,1400832.0
Squint,SO101LiftCube-v1,4,865.3031428220202,100.0,39.69190216064453,1500160.0
Squint,SO101LiftCube-v1,5,2.4353228569962084,0.0,-34.020389556884766,0.0
Squint,SO101LiftCube-v1,5,76.1439073549991,0.0,18.525676727294922,100352.0
Squint,SO101LiftCube-v1,5,132.34641792500042,100.0,36.35823059082031,200704.0
Squint,SO101LiftCube-v1,5,188.18575571900146,100.0,38.16954040527344,300032.0
Squint,SO101LiftCube-v1,5,245.01826083999185,100.0,37.291107177734375,400384.0
Squint,SO101LiftCube-v1,5,301.57495856699825,100.0,38.26920700073242,500736.0
Squint,SO101LiftCube-v1,5,357.47471855499316,93.75,35.449344635009766,600064.0
Squint,SO101LiftCube-v1,5,413.818737286987,100.0,37.92570877075195,700416.0
Squint,SO101LiftCube-v1,5,470.2949209929793,100.0,39.736412048339844,800768.0
Squint,SO101LiftCube-v1,5,526.3309453459733,100.0,39.37566375732422,900096.0
Squint,SO101LiftCube-v1,5,582.8307716519703,100.0,39.29945755004883,1000448.0
Squint,SO101LiftCube-v1,5,638.9391840799726,93.75,37.272727966308594,1100800.0
Squint,SO101LiftCube-v1,5,694.526105127974,100.0,39.03345489501953,1200128.0
Squint,SO101LiftCube-v1,5,750.3196228789748,100.0,39.994449615478516,1300480.0
Squint,SO101LiftCube-v1,5,805.751395513973,100.0,40.200008392333984,1400832.0
Squint,SO101LiftCube-v1,5,859.8237723649654,100.0,39.65471649169922,1500160.0
SAC,SO101LiftCube-v1,1,3.0925437030382454,0.0,-12.70585823059082,0.0
SAC,SO101LiftCube-v1,1,105.3516264851205,0.0,19.62337875366211,100352.0
SAC,SO101LiftCube-v1,1,154.75379456323572,50.0,30.982189178466797,200704.0
SAC,SO101LiftCube-v1,1,204.65640189731494,87.5,34.355613708496094,300032.0
SAC,SO101LiftCube-v1,1,256.2270321561955,93.75,36.2657356262207,400384.0
SAC,SO101LiftCube-v1,1,308.0579580771737,100.0,37.42035675048828,500736.0
SAC,SO101LiftCube-v1,1,359.7579913083464,100.0,35.739376068115234,600064.0
SAC,SO101LiftCube-v1,1,413.41115736425854,100.0,35.9576301574707,700416.0
SAC,SO101LiftCube-v1,1,466.2814336309675,100.0,36.46943283081055,800768.0
SAC,SO101LiftCube-v1,1,519.3493758880068,100.0,38.863826751708984,900096.0
SAC,SO101LiftCube-v1,1,572.9358750819229,100.0,36.4635009765625,1000448.0
SAC,SO101LiftCube-v1,1,626.3620108757168,87.5,36.88310623168945,1100800.0
SAC,SO101LiftCube-v1,1,679.3510327546392,100.0,37.52757263183594,1200128.0
SAC,SO101LiftCube-v1,1,733.5666507997084,100.0,39.28697967529297,1300480.0
SAC,SO101LiftCube-v1,1,787.107356621651,93.75,38.85327911376953,1400832.0
SAC,SO101LiftCube-v1,1,840.6763101937249,100.0,37.9463996887207,1500160.0
SAC,SO101LiftCube-v1,1,894.7123056787532,93.75,34.340904235839844,1600512.0
SAC,SO101LiftCube-v1,1,948.0168177378364,100.0,37.577308654785156,1700864.0
SAC,SO101LiftCube-v1,1,972.4343165298924,100.0,38.64117431640625,1745920.0
SAC,SO101LiftCube-v1,2,2.495671591022983,0.0,-36.512969970703125,0.0
SAC,SO101LiftCube-v1,2,76.25419214204885,0.0,13.385358810424805,100352.0
SAC,SO101LiftCube-v1,2,130.88302768906578,37.5,31.756763458251953,200704.0
SAC,SO101LiftCube-v1,2,183.70626517292112,100.0,36.26259994506836,300032.0
SAC,SO101LiftCube-v1,2,236.6621247830335,100.0,36.40902328491211,400384.0
SAC,SO101LiftCube-v1,2,290.1984727429226,100.0,37.563804626464844,500736.0
SAC,SO101LiftCube-v1,2,343.02606857405044,100.0,36.58113098144531,600064.0
SAC,SO101LiftCube-v1,2,397.87049383786507,100.0,37.6124382019043,700416.0
SAC,SO101LiftCube-v1,2,451.5789644648321,100.0,38.085838317871094,800768.0
SAC,SO101LiftCube-v1,2,504.6226776477415,100.0,37.46656799316406,900096.0
SAC,SO101LiftCube-v1,2,557.9535551827867,100.0,37.88330841064453,1000448.0
SAC,SO101LiftCube-v1,2,611.6702304929495,100.0,38.85013198852539,1100800.0
SAC,SO101LiftCube-v1,2,666.1334809709806,93.75,38.2332878112793,1200128.0
SAC,SO101LiftCube-v1,2,719.9275852849241,100.0,39.54201126098633,1300480.0
SAC,SO101LiftCube-v1,2,773.6656342358328,100.0,39.98644256591797,1400832.0
SAC,SO101LiftCube-v1,2,826.4706775106024,100.0,39.08512878417969,1500160.0
SAC,SO101LiftCube-v1,2,879.8352063538041,93.75,36.409767150878906,1600512.0
SAC,SO101LiftCube-v1,2,932.9494067609776,100.0,40.150901794433594,1700864.0
SAC,SO101LiftCube-v1,2,972.3301057948265,100.0,39.94996643066406,1775616.0
SAC,SO101LiftCube-v1,3,2.6454082117415965,0.0,-17.340042114257812,0.0
SAC,SO101LiftCube-v1,3,76.21806380758062,0.0,23.351659774780273,100352.0
SAC,SO101LiftCube-v1,3,129.2690227695275,0.0,31.72688102722168,200704.0
SAC,SO101LiftCube-v1,3,182.32212976366282,100.0,36.574684143066406,300032.0
SAC,SO101LiftCube-v1,3,237.33570362161845,87.5,35.675804138183594,400384.0
SAC,SO101LiftCube-v1,3,290.96721782069653,100.0,35.99066925048828,500736.0
SAC,SO101LiftCube-v1,3,343.3323796389159,100.0,34.962947845458984,600064.0
SAC,SO101LiftCube-v1,3,396.18257518997416,100.0,37.767494201660156,700416.0
SAC,SO101LiftCube-v1,3,450.0245298908558,100.0,36.772552490234375,800768.0
SAC,SO101LiftCube-v1,3,502.4646969579626,100.0,38.18246078491211,900096.0
SAC,SO101LiftCube-v1,3,556.3640872929245,100.0,37.84367370605469,1000448.0
SAC,SO101LiftCube-v1,3,610.5273904008791,93.75,37.26752471923828,1100800.0
SAC,SO101LiftCube-v1,3,663.3323527097236,100.0,37.07913589477539,1200128.0
